coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,tidInterpreted,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
70352,"Charlie Thrift",2019,,Melissodes,,0,"Latreille, 1829",,,,,,,urn:uuid:b37813f6-e4aa-4a70-bae6-ca041869c952,"2021-11-02 14:19:26"
69502,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:22dd590b-3288-4635-a09a-e874e098c174,"2021-11-02 14:19:26"
69503,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:ed106096-b76e-431d-8483-cdcadecc8f45,"2021-11-02 14:19:26"
69523,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:4e3b3029-14da-4703-9fb2-fbe4c9531c52,"2021-11-02 14:19:26"
69642,"J. Pawelek",2019,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,,urn:uuid:76f8161a-792a-42da-93cc-3eb1834cdc4a,"2021-11-02 14:19:26"
69642,unknown,unknown,,Agapostemon,,0,"Guérin-Méneville, 1844",,,,,,,urn:uuid:c8779220-a16c-412d-a054-3137e8d587d7,"2021-11-02 14:19:26"
69522,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:e1d2ad4b-f852-44b4-96ae-7a70ec16b14d,"2021-11-02 14:19:26"
69520,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:884403be-d956-428f-8f30-6527ed379b10,"2021-11-02 14:19:26"
69512,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:27c7ad90-1fd9-47a0-8ba5-d5dc7434eac9,"2021-11-02 14:19:26"
69528,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:3ae43d8c-8019-41d3-b931-50a32012507d,"2021-11-02 14:19:26"
69508,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:4b1a2e8f-3743-4c71-8659-e064ebb6a03c,"2021-11-02 14:19:26"
69527,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:97b52e84-2f5f-4f04-a4c5-d6d45c13f102,"2021-11-02 14:19:26"
69525,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:14cdd27b-d37f-43b0-9480-18e604a546d2,"2021-11-02 14:19:26"
69550,"J. Pawelek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:4ebdefee-c002-4bd8-9b68-c1f48d125e52,"2021-11-02 14:19:26"
69493,"J. Pawelek",2019,,Lasioglossum,,0,SB-2,,,,,,,urn:uuid:ee92777b-bbbf-4421-b1d2-42a7e0ed2d62,"2021-11-02 14:19:26"
69347,"J. Pawelek",2019,,"Osmia atrocyanea",,0,"Cockerell, 1897",,,,,,,urn:uuid:00675c0a-1651-42de-aadc-7e3ab06cbbc4,"2021-11-02 14:19:26"
69347,unknown,unknown,,Megachilidae,,0,,,,,,,,urn:uuid:816e04bd-0f25-4b10-9694-40205eb79e40,"2021-11-02 14:19:26"
69278,"J. Pawelek",2019,,"Colletes hyalinus gaudialis",,0,"Cockerell, 1905",,,,,,,urn:uuid:d9e7fa51-3fa6-496d-8393-4c16fd88a58b,"2021-11-02 14:19:26"
69278,"Martin Kellogg",1997,,Aculeata,,0,,,,,,,,urn:uuid:314d2395-429b-4e73-bca2-b69443415938,"2021-11-02 14:19:26"
69494,"J. Pawelek",2019,,Lasioglossum,,0,(Dialictus)I,,,,,,,urn:uuid:9f02b2d8-9fc0-4113-8be9-a07282e9f98e,"2021-11-02 14:19:26"
69496,"J. Pawelek",2019,,Lasioglossum,,0,(Dialictus)I,,,,,,,urn:uuid:5d61ebb8-db21-465d-aeef-92ffcdda98c6,"2021-11-02 14:19:26"
71450,"E. Tan",2018,,Halictidae,,0,,,,,,,,urn:uuid:fdea8322-8217-4149-96da-5fc7cc91b43e,"2021-11-02 14:19:26"
69495,"J. Pawelek",2018,,Lasioglossum,,0,(Dialictus)I,,,,,,,urn:uuid:f9d02c6f-ae59-460f-a888-73b5dc5bca2a,"2021-11-02 14:19:26"
69507,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:76297404-11ef-4286-b487-bcf6ba0e8f4c,"2021-11-02 14:19:26"
69505,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:6645221e-f53e-4025-bcb4-30c5508bf2a6,"2021-11-02 14:19:26"
69584,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:36108896-0332-4787-b190-80bd054b649f,"2021-11-02 14:19:26"
69541,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:ed733c54-c9e1-46d0-ae38-b7daf28c4388,"2021-11-02 14:19:26"
69548,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:e43114d2-fbb2-4a21-89e5-4910162de057,"2021-11-02 14:19:26"
69515,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:e8f8c291-367f-447a-910d-97e058acda84,"2021-11-02 14:19:26"
69539,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:ff40adbc-27af-4b35-bcc8-cd519e57c4f6,"2021-11-02 14:19:26"
69553,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:78293139-19e0-4ff3-b202-d56b84589282,"2021-11-02 14:19:26"
69526,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:d09cc0e0-da9e-4f78-b3d0-f12c1773946d,"2021-11-02 14:19:26"
69521,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:6034202c-0fab-441e-a2b1-8bd04f5d20ff,"2021-11-02 14:19:26"
69519,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:4c99462c-097c-42d7-aeae-3c819fc5400c,"2021-11-02 14:19:26"
69530,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:24edc53e-973b-4a7a-a5d1-cd48f4146039,"2021-11-02 14:19:26"
69532,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:38ad4eea-a696-48da-88ca-400786fd8c08,"2021-11-02 14:19:26"
69513,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:0399cc0b-ae63-4272-a0ea-5f323314b0fe,"2021-11-02 14:19:26"
69513,"Katja Seltmann",2019,,Lasioglossum,,0,(Dialictus),,,,,,,urn:uuid:5fa93c0e-ca4f-4443-ac49-ee1732956119,"2021-11-02 14:19:26"
69540,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:e82042c1-4183-47d5-b4c3-476468fd9807,"2021-11-02 14:19:26"
69547,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:ebff9c8a-e0a7-4895-ad7a-aae112f0e057,"2021-11-02 14:19:26"
69590,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:1080bd82-5196-4aef-b09f-0e5bfccc89c3,"2021-11-02 14:19:26"
69580,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:89235a38-8ea4-40e1-8746-68d19e25dcb8,"2021-11-02 14:19:26"
69592,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:0c01bca7-bb5f-45b3-b51f-9155123810e8,"2021-11-02 14:19:26"
69596,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:b982bc78-6d06-4de2-a9da-81525b6039f8,"2021-11-02 14:19:26"
69600,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:8ceda31f-b802-4d39-8dcd-e9e76324af79,"2021-11-02 14:19:26"
69568,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:852ce74a-cb1e-452b-a96d-11bfa971363c,"2021-11-02 14:19:26"
69586,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:298c19c5-26a5-4636-8f7d-85551cc7c64b,"2021-11-02 14:19:26"
69557,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:d116cf91-4363-4318-990a-d0cda4a5d199,"2021-11-02 14:19:26"
69602,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:646fece6-ee26-4a2b-90c4-667403171a12,"2021-11-02 14:19:26"
69569,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:ec4e68bb-49c0-4cd2-a182-68b9a4590121,"2021-11-02 14:19:26"
69587,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:ee48f2c2-2336-4d1b-9ea7-209f9164605e,"2021-11-02 14:19:26"
69581,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:020542df-7973-48d1-9f07-c6c905fd0cae,"2021-11-02 14:19:26"
69565,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:c15006bc-465b-4d15-a647-fdd561f811c9,"2021-11-02 14:19:26"
69589,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:7dd1dd54-1372-4793-9c44-5c1a6282c5ba,"2021-11-02 14:19:26"
69599,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:f7763177-ddb5-4b75-b4d4-98dde0e0e0fd,"2021-11-02 14:19:26"
69567,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:af454dbb-6fb6-411c-ba8e-e421c381e83c,"2021-11-02 14:19:26"
69577,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:f0e37024-312c-491c-9148-332c7a815a86,"2021-11-02 14:19:26"
69546,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:b07ca81c-d03c-4717-9a67-a6f8b5b3d997,"2021-11-02 14:19:26"
69598,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:43c00594-d67f-43b4-a831-61c7c05e5f0a,"2021-11-02 14:19:26"
69579,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:7a0813b8-6ea0-4234-8ad8-d2441b5cf4a6,"2021-11-02 14:19:26"
69573,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:c529787c-9bde-493f-95c8-8d4c3ee12c84,"2021-11-02 14:19:26"
69572,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:935c610a-75a2-4e75-b93c-f2b04ef8aa73,"2021-11-02 14:19:26"
69574,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:53249470-1fc5-4052-ad4d-2ddab3076ff4,"2021-11-02 14:19:26"
69556,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:b765a8c3-bd98-4846-a303-7cd094484219,"2021-11-02 14:19:26"
69576,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:0d954e84-916e-43ea-9214-afc0bd7d34e2,"2021-11-02 14:19:26"
69549,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:77819ada-7c38-422a-b305-d99972d6a4d5,"2021-11-02 14:19:26"
69552,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:455b7b83-8542-4d38-afca-9f0f016e0197,"2021-11-02 14:19:26"
69585,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:5b056cd1-641e-41a5-be43-7e61b6b42e74,"2021-11-02 14:19:26"
69529,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:c5bf7b58-6b75-41af-9c5d-307b377c9f26,"2021-11-02 14:19:26"
69563,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:759b6bf8-54c1-444b-aa09-7536b742d7c8,"2021-11-02 14:19:26"
69531,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:7b51ab1b-23a9-4520-82ed-c46bc3416aba,"2021-11-02 14:19:26"
69558,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:01382f68-61f9-4ed8-b4d5-07f36123041e,"2021-11-02 14:19:26"
69578,"J. Pawalek",2019,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:c5de0184-09cc-47d4-8994-23bb6aad7bb0,"2021-11-02 14:19:26"
71475,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:dbb3d7fd-a5ce-4075-8686-caecb1bb1702,"2021-11-02 14:19:26"
71475,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:548541cb-5caa-430f-bac7-5c6314802136,"2021-11-02 14:19:26"
71617,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:9cc061e2-0e46-4c70-8ead-56b6b2e455fd,"2021-11-02 14:19:26"
71617,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:99071e33-101a-4092-b801-1faf2a9ab6b5,"2021-11-02 14:19:26"
71703,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:33e83c6f-647e-44a6-8f6e-d9086434b5f7,"2021-11-02 14:19:26"
71703,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:1658b8c3-650d-4ac8-9862-576fa79812ee,"2021-11-02 14:19:26"
71675,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:8fb969eb-c419-4740-b228-5e078a51595b,"2021-11-02 14:19:26"
71675,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:e66ec2a3-3e12-4a17-9927-d3254cbe0c3a,"2021-11-02 14:19:26"
71637,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:b010fa63-8eb3-4409-ba04-81dc98e93ebd,"2021-11-02 14:19:26"
71637,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:b5e83d90-3b8d-4ddd-8af4-d268bb468a41,"2021-11-02 14:19:26"
71722,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:c4b20e09-849e-4304-a986-9d6b9c6f5776,"2021-11-02 14:19:26"
71722,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:78386b43-afa6-4916-8acb-e509956ecf82,"2021-11-02 14:19:26"
71680,"Katja Seltmannn",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:2c418cc7-c52f-4ac0-9091-7d98e9213a44,"2021-11-02 14:19:26"
71680,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:f7396ec8-fb59-4ff0-bff4-9e8915e93e91,"2021-11-02 14:19:26"
71646,"Katja Seltmannn",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:06ded5e7-a7b3-4fa3-9121-dfebf21f091c,"2021-11-02 14:19:26"
71646,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:c3c42d1e-229a-43aa-919c-9c7ca9d13e0a,"2021-11-02 14:19:26"
71704,"Katja Seltmannn",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:8114453a-f3b9-4eb5-82aa-1a473d1f8da3,"2021-11-02 14:19:26"
71704,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:7b22f811-0d4e-4e9e-81dc-3d7e2f95b87e,"2021-11-02 14:19:26"
71696,"Katja Seltmannn",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:59702016-1ef3-40b5-afb9-5fa18de3ff57,"2021-11-02 14:19:26"
71696,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:496d030d-c21e-4a45-af20-47cb7d282c3f,"2021-11-02 14:19:26"
71636,"Katja Seltmannn",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:0a5643c4-5226-475e-8a70-237b5fc806f6,"2021-11-02 14:19:26"
71636,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:9287adc7-cb0a-4712-bb97-1c4c99a35132,"2021-11-02 14:19:26"
71720,"Katja Seltmannn",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:7725da14-5e12-4854-9729-738b3af05473,"2021-11-02 14:19:26"
71720,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:9de4e52a-358d-4434-9141-dc190e5a79d1,"2021-11-02 14:19:26"
71610,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:dd80b211-d168-4c18-b916-8b45c107c8d1,"2021-11-02 14:19:26"
71610,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:0b524ff9-ec09-450d-87bc-93efda460807,"2021-11-02 14:19:26"
71707,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:a6018462-5bf8-4169-931f-06173e9a9bb2,"2021-11-02 14:19:26"
71707,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:aeefc8d2-2e28-4620-82ca-95e0ecbad61b,"2021-11-02 14:19:26"
71681,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:d48ac11a-7a74-46ec-baaa-2276cc1e5e31,"2021-11-02 14:19:26"
71681,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:95cf8b97-9817-441c-a4b2-d27118bf3288,"2021-11-02 14:19:26"
71689,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:c773066a-22a9-4414-b32c-596439e1f805,"2021-11-02 14:19:26"
71689,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:54c197a8-ae7d-417c-b251-b3a35eefe3ca,"2021-11-02 14:19:26"
71466,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:0ebd0f10-87e6-4ba6-a572-5e719c4483d1,"2021-11-02 14:19:26"
71466,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:08a7d24a-fbf2-443f-bbf7-8ab7c296119c,"2021-11-02 14:19:26"
71654,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:6d8a4797-c397-4db7-9933-b9ea250fe0ca,"2021-11-02 14:19:26"
71654,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:3296b32f-3b84-4390-9834-755c8e8bb761,"2021-11-02 14:19:26"
71650,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:f9c38273-d45a-4e56-b0ae-99d99aee8e39,"2021-11-02 14:19:26"
71650,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:f95b5ba2-bc36-44de-9a6d-a5d89b59a501,"2021-11-02 14:19:26"
71479,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:3ff8b620-d105-42f0-8892-bb54e771cd27,"2021-11-02 14:19:26"
71479,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:abc39b5a-e4d2-446f-973e-3e7a38524e4a,"2021-11-02 14:19:26"
71706,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:5c664c16-7fda-47d1-984d-5869a1c44c03,"2021-11-02 14:19:26"
71706,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:0d32c096-5011-4365-bc5d-d235884853fb,"2021-11-02 14:19:26"
71645,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:d1ae0281-7a88-42a5-a47a-187cf9e3493f,"2021-11-02 14:19:26"
71645,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:d04ec92b-e4cf-40b5-ba18-a9840624f281,"2021-11-02 14:19:26"
71697,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:90850495-0464-427f-897b-a8cc3cd9bee3,"2021-11-02 14:19:26"
71697,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:31486722-5b07-4930-b7ce-b041058abdfc,"2021-11-02 14:19:26"
71673,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:0eaea73e-7650-49a3-9659-c6f8c412cdb4,"2021-11-02 14:19:26"
71673,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:1bab3cf7-6d10-4528-87d5-1cc7121bc6a5,"2021-11-02 14:19:26"
71655,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:27e8065d-9c5f-49bd-9d0f-3492de5bdc12,"2021-11-02 14:19:26"
71655,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:ed232df9-fd5c-4dd6-aea3-9eb8b8df58e6,"2021-11-02 14:19:26"
71478,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:10d626dd-30f8-4f1b-b131-e54cd92f8b29,"2021-11-02 14:19:26"
71478,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:a4021cec-2145-4541-acc8-e5a089f369f3,"2021-11-02 14:19:26"
71521,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:611d7a99-83db-4c03-a67d-e6692779a1df,"2021-11-02 14:19:26"
71521,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:0fec44a0-1d9a-4468-a0c6-01099795d8ae,"2021-11-02 14:19:26"
71695,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:4dc192d2-2db6-419d-a868-04c0194e478d,"2021-11-02 14:19:26"
71695,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:27c48a36-0629-4699-b910-69c11bfe1f3a,"2021-11-02 14:19:26"
71635,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:a8a7c7ae-5ea5-494b-a5dd-5b5818b38813,"2021-11-02 14:19:26"
71635,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:c0e413f0-acb6-499c-8e9f-890dc30fa133,"2021-11-02 14:19:26"
71719,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,female,urn:uuid:7a501431-9ecd-4ef9-9f6a-80e790c85351,"2021-11-02 14:19:26"
71719,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:7e76a8aa-c44e-4c47-84c3-55036cdb261e,"2021-11-02 14:19:26"
71678,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,,urn:uuid:8d65943a-1d5e-49c1-b4fe-0dea8681d689,"2021-11-02 14:19:26"
71678,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:a39f3d67-3bda-49c7-a310-d44a3d6ee301,"2021-11-02 14:19:26"
71705,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,,urn:uuid:59991375-16f2-4987-ba5b-3371d6050066,"2021-11-02 14:19:26"
71705,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:15df62db-0f80-4ba3-8cb2-b323271fd5df,"2021-11-02 14:19:26"
71548,"Katja Seltmann",2019-11-21,,"Agapostemon texanus",,0,"Cresson, 1872",,,,,,,urn:uuid:65ae2504-68fc-4e4b-8c51-3b1e71e22ec0,"2021-11-02 14:19:26"
71548,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:bfc932fb-d6c1-451e-94ab-09eefd91e61d,"2021-11-02 14:19:26"
71612,"Katja Seltmann",2019-11-21,,"Apis mellifera",,0,"Linnaeus, 1758",,,,,,"female - worker",urn:uuid:5d264f45-6eaa-436b-af08-6e9c89b20dc4,"2021-11-02 14:19:26"
71612,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:b3a62f5a-f0ee-4a12-b098-831e28611f94,"2021-11-02 14:19:26"
71730,"Katja Seltmann",2019-11-21,,"Apis mellifera",,0,"Linnaeus, 1758",,,,,,"female - worker",urn:uuid:bbf8354a-fb92-4ffe-b1d6-6247bbd9234d,"2021-11-02 14:19:26"
71730,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:46aa6cdc-b09c-40b8-bc34-5c28a0cd7cfd,"2021-11-02 14:19:26"
71676,"Katja Seltmann",2019-11-21,,"Apis mellifera",,0,"Linnaeus, 1758",,,,,,"female - worker",urn:uuid:8558c92c-e0e0-4a15-b4ed-0debca1ae5d9,"2021-11-02 14:19:26"
71676,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:d07b3ee4-d7d4-4700-8369-33eea71c4e35,"2021-11-02 14:19:26"
71726,"Katja Seltmann",2019-11-21,,"Apis mellifera",,0,"Linnaeus, 1758",,,,,,"female - worker",urn:uuid:9e6a1b64-6192-4288-883b-40be12456060,"2021-11-02 14:19:26"
71726,unknown,unknown,,Anthophila,,0,,,,,,,,urn:uuid:6547c6e7-cfd7-443f-afa5-ecf84fe42cdc,"2021-11-02 14:19:26"
71473,"Katja Seltmann",2019-11-21,,"Apis mellifera",,0,"Linnaeus, 1758",,,,,,"female - worker",urn:uuid:97b858c1-8cbe-4bf4-ac3b-b9d24360f330,"2021-11-02 14:19:26"
